대상,정격용량,년,월,일,시,인버터출력,경사일사량,수평일사량,표면온도,주위온도
경기도연성,1490,2016,9,12,21,0,0,0,23,24
경기도연성,1490,2016,9,12,22,0,0,0,23,24
경기도연성,1490,2016,9,12,23,0,11,0,22,23
경기도연성,1490,2016,9,13,0,0,0,0,22,23
경기도연성,1490,2016,9,13,1,0,0,0,21,22
경기도연성,1490,2016,9,13,2,0,0,0,21,22
경기도연성,1490,2016,9,13,3,0,0,0,21,22
경기도연성,1490,2016,9,13,4,0,0,0,21,21
경기도연성,1490,2016,9,13,5,0,35,0,21,21
경기도연성,1490,2016,9,13,6,0,0,0,21,21
경기도연성,1490,2016,9,13,7,133,81,16,23,22
경기도연성,1490,2016,9,13,8,445,79,50,29,24
경기도연성,1490,2016,9,13,9,781,143,105,35,27
경기도연성,1490,2016,9,13,10,"1,007.00",189,165,43,31
경기도연성,1490,2016,9,13,11,"1,226.00",278,232,46,31
경기도연성,1490,2016,9,13,12,433,98,91,49,33
경기도연성,1490,2016,9,13,13,"1,163.00",239,246,52,35
경기도연성,1490,2016,9,13,14,597,105,107,43,34
경기도연성,1490,2016,9,13,15,770,151,175,40,33
경기도연성,1490,2016,9,13,16,275,47,50,34,30
경기도연성,1490,2016,9,13,17,112,26,11,30,29
경기도연성,1490,2016,9,13,18,42,0,0,27,27
경기도연성,1490,2016,9,13,19,0,0,0,25,25
경기도연성,1490,2016,9,13,20,0,0,0,24,24
경기도연성,1490,2016,9,13,21,0,0,0,23,24
경기도연성,1490,2016,9,13,22,0,16,0,24,24
경기도연성,1490,2016,9,13,23,0,0,0,23,24
경기도연성,1490,2016,9,14,0,0,31,0,23,24
경기도연성,1490,2016,9,14,1,0,14,0,23,23
경기도연성,1490,2016,9,14,2,0,0,0,23,24
경기도연성,1490,2016,9,14,3,0,0,0,23,23
경기도연성,1490,2016,9,14,4,0,16,0,23,23
경기도연성,1490,2016,9,14,5,0,31,0,23,23
경기도연성,1490,2016,9,14,6,0,0,0,23,23
경기도연성,1490,2016,9,14,7,30,57,0,23,23
경기도연성,1490,2016,9,14,8,204,62,31,29,26
경기도연성,1490,2016,9,14,9,196,50,21,32,27
경기도연성,1490,2016,9,14,10,525,86,100,37,29
경기도연성,1490,2016,9,14,11,"1,059.00",170,134,50,35
경기도연성,1490,2016,9,14,12,406,86,88,43,33
경기도연성,1490,2016,9,14,13,314,59,59,31,28
경기도연성,1490,2016,9,14,14,417,81,74,39,30
경기도연성,1490,2016,9,14,15,693,115,158,40,31
경기도연성,1490,2016,9,14,16,379,103,107,36,30
경기도연성,1490,2016,9,14,17,138,69,62,31,29
경기도연성,1490,2016,9,14,18,68,55,0,28,28
경기도연성,1490,2016,9,14,19,0,16,0,24,25
경기도연성,1490,2016,9,14,20,0,0,0,22,23
경기도연성,1490,2016,9,14,21,0,0,0,21,22
경기도연성,1490,2016,9,14,22,0,0,0,20,22
경기도연성,1490,2016,9,14,23,0,0,0,20,21
경기도연성,1490,2016,9,15,0,0,0,0,20,21
경기도연성,1490,2016,9,15,1,0,16,0,20,21
경기도연성,1490,2016,9,15,2,0,14,0,20,21
경기도연성,1490,2016,9,15,3,0,0,0,19,21
경기도연성,1490,2016,9,15,4,0,0,0,20,21
경기도연성,1490,2016,9,15,5,0,23,0,20,20
경기도연성,1490,2016,9,15,6,0,0,0,20,20
경기도연성,1490,2016,9,15,7,62,33,0,21,21
경기도연성,1490,2016,9,15,8,220,52,57,25,23
경기도연성,1490,2016,9,15,9,542,134,83,35,29
경기도연성,1490,2016,9,15,10,912,242,131,46,33
경기도연성,1490,2016,9,15,11,"1,004.00",232,191,50,35
경기도연성,1490,2016,9,15,12,"1,008.00",225,203,46,34
경기도연성,1490,2016,9,15,13,956,215,220,49,34
경기도연성,1490,2016,9,15,14,357,105,71,39,31
경기도연성,1490,2016,9,15,15,433,95,88,36,29
경기도연성,1490,2016,9,15,16,255,95,35,32,28
경기도연성,1490,2016,9,15,17,136,74,21,30,28
경기도연성,1490,2016,9,15,18,29,14,0,26,26
경기도연성,1490,2016,9,15,19,0,0,0,24,25
경기도연성,1490,2016,9,15,20,0,0,0,24,24
경기도연성,1490,2016,9,15,21,0,0,0,23,24
경기도연성,1490,2016,9,15,22,0,0,0,23,23
경기도연성,1490,2016,9,15,23,0,0,0,22,23
경기도연성,1490,2016,9,16,0,0,0,0,22,23
경기도연성,1490,2016,9,16,1,0,0,0,22,22
경기도연성,1490,2016,9,16,2,0,0,0,22,23
경기도연성,1490,2016,9,16,3,0,26,0,21,22
경기도연성,1490,2016,9,16,4,0,35,0,21,21
경기도연성,1490,2016,9,16,5,0,16,0,20,21
경기도연성,1490,2016,9,16,6,0,0,0,21,21
경기도연성,1490,2016,9,16,7,67,43,0,21,21
경기도연성,1490,2016,9,16,8,216,43,28,25,24
경기도연성,1490,2016,9,16,9,589,107,95,35,29
경기도연성,1490,2016,9,16,10,908,184,167,42,31
경기도연성,1490,2016,9,16,11,782,143,153,45,33
경기도연성,1490,2016,9,16,12,359,31,64,44,33
경기도연성,1490,2016,9,16,13,471,117,88,36,29
경기도연성,1490,2016,9,16,14,356,83,79,36,30
경기도연성,1490,2016,9,16,15,214,33,35,32,29
경기도연성,1490,2016,9,16,16,151,55,16,30,28
경기도연성,1490,2016,9,16,17,102,71,0,28,27
경기도연성,1490,2016,9,16,18,12,19,0,26,26
경기도연성,1490,2016,9,16,19,0,0,0,24,25
경기도연성,1490,2016,9,16,20,0,0,0,24,24
경기도연성,1490,2016,9,16,21,0,0,0,24,24
경기도연성,1490,2016,9,16,22,0,0,0,24,24
경기도연성,1490,2016,9,16,23,0,0,0,24,24
경기도연성,1490,2016,9,17,0,0,0,0,23,24
경기도연성,1490,2016,9,17,1,0,0,0,23,23
경기도연성,1490,2016,9,17,2,0,0,0,22,22
경기도연성,1490,2016,9,17,3,0,11,0,21,22
경기도연성,1490,2016,9,17,4,0,0,0,21,22
경기도연성,1490,2016,9,17,5,0,19,0,21,22
경기도연성,1490,2016,9,17,6,0,0,0,20,20
경기도연성,1490,2016,9,17,7,0,0,0,21,21
경기도연성,1490,2016,9,17,8,34,21,0,20,20
경기도연성,1490,2016,9,17,9,53,28,16,21,20
경기도연성,1490,2016,9,17,10,245,47,38,25,22
경기도연성,1490,2016,9,17,11,291,100,43,25,23
경기도연성,1490,2016,9,17,12,"1,296.00",232,239,39,28
경기도연성,1490,2016,9,17,13,"1,207.00",237,244,42,29
경기도연성,1490,2016,9,17,14,"1,011.00",167,215,39,30
경기도연성,1490,2016,9,17,15,761,134,170,37,29
경기도연성,1490,2016,9,17,16,399,81,112,32,29
경기도연성,1490,2016,9,17,17,102,33,79,28,27
경기도연성,1490,2016,9,17,18,24,45,0,27,27
경기도연성,1490,2016,9,17,19,0,11,0,23,24
경기도연성,1490,2016,9,17,20,0,19,0,23,24
경기도연성,1490,2016,9,17,21,0,31,0,24,24
경기도연성,1490,2016,9,17,22,0,0,0,23,24
경기도연성,1490,2016,9,17,23,0,14,0,23,24
경기도연성,1490,2016,9,18,0,0,0,0,23,23
경기도연성,1490,2016,9,18,1,0,0,0,22,23
경기도연성,1490,2016,9,18,2,0,14,0,22,23
경기도연성,1490,2016,9,18,3,0,0,0,22,23
경기도연성,1490,2016,9,18,4,0,0,0,20,21
경기도연성,1490,2016,9,18,5,0,26,0,20,21
경기도연성,1490,2016,9,18,6,0,0,0,19,20
경기도연성,1490,2016,9,18,7,74,81,0,23,22
경기도연성,1490,2016,9,18,8,546,100,52,35,29
경기도연성,1490,2016,9,18,9,785,131,93,35,27
경기도연성,1490,2016,9,18,10,"1,053.00",215,170,37,28
경기도연성,1490,2016,9,18,11,"1,326.00",261,222,38,28
경기도연성,1490,2016,9,18,12,554,76,110,35,29
경기도연성,1490,2016,9,18,13,472,117,100,38,30
경기도연성,1490,2016,9,18,14,785,182,177,35,29
경기도연성,1490,2016,9,18,15,515,91,103,34,29
경기도연성,1490,2016,9,18,16,285,55,64,31,28
경기도연성,1490,2016,9,18,17,88,21,0,28,27
경기도연성,1490,2016,9,18,18,18,16,0,26,26
경기도연성,1490,2016,9,18,19,0,0,0,24,25
경기도연성,1490,2016,9,18,20,0,11,0,24,24
경기도연성,1490,2016,9,18,21,0,26,0,22,23
경기도연성,1490,2016,9,18,22,0,0,0,22,23
경기도연성,1490,2016,9,18,23,0,0,0,21,22
경기도연성,1490,2016,9,19,0,0,0,0,21,22
경기도연성,1490,2016,9,19,1,0,0,0,20,21
경기도연성,1490,2016,9,19,2,0,21,0,20,21
경기도연성,1490,2016,9,19,3,0,0,0,20,21
경기도연성,1490,2016,9,19,4,0,0,0,19,20
경기도연성,1490,2016,9,19,5,0,0,0,18,20
경기도연성,1490,2016,9,19,6,0,21,0,18,19
경기도연성,1490,2016,9,19,7,83,95,0,22,20
경기도연성,1490,2016,9,19,8,555,107,59,30,23
경기도연성,1490,2016,9,19,9,933,175,112,34,26
경기도연성,1490,2016,9,19,10,"1,143.00",198,172,38,27
경기도연성,1490,2016,9,19,11,"1,220.00",287,206,40,28
경기도연성,1490,2016,9,19,12,875,222,201,37,28
경기도연성,1490,2016,9,19,13,340,64,55,42,30
경기도연성,1490,2016,9,19,14,"1,044.00",213,215,37,29
경기도연성,1490,2016,9,19,15,787,158,182,38,30
경기도연성,1490,2016,9,19,16,264,74,43,32,28
경기도연성,1490,2016,9,19,17,103,26,11,27,26
경기도연성,1490,2016,9,19,18,13,0,0,25,24
경기도연성,1490,2016,9,19,19,0,0,0,23,23
경기도연성,1490,2016,9,19,20,0,0,0,22,23
경기도연성,1490,2016,9,19,21,0,0,0,21,22
경기도연성,1490,2016,9,19,22,0,0,0,20,21
경기도연성,1490,2016,9,19,23,0,28,0,20,21
경기도연성,1490,2016,9,20,0,0,0,0,20,20
경기도연성,1490,2016,9,20,1,0,0,0,19,20
경기도연성,1490,2016,9,20,2,0,0,0,19,20
경기도연성,1490,2016,9,20,3,0,16,0,19,20
경기도연성,1490,2016,9,20,4,0,0,0,18,19
경기도연성,1490,2016,9,20,5,0,0,0,17,18
경기도연성,1490,2016,9,20,6,0,0,0,17,18
경기도연성,1490,2016,9,20,7,80,57,0,20,18
경기도연성,1490,2016,9,20,8,624,103,38,26,21
경기도연성,1490,2016,9,20,9,"1,020.00",165,124,31,23
경기도연성,1490,2016,9,20,10,"1,188.00",222,175,36,25
경기도연성,1490,2016,9,20,11,"1,276.00",232,210,37,27
경기도연성,1490,2016,9,20,12,"1,271.00",249,227,38,27
경기도연성,1490,2016,9,20,13,"1,148.00",218,225,40,29
경기도연성,1490,2016,9,20,14,915,232,203,37,28
경기도연성,1490,2016,9,20,15,784,184,184,37,29
경기도연성,1490,2016,9,20,16,338,81,93,31,27
경기도연성,1490,2016,9,20,17,57,38,0,27,26
경기도연성,1490,2016,9,20,18,29,0,0,26,28
경기도연성,1490,2016,9,20,19,0,0,0,21,22
경기도연성,1490,2016,9,20,20,0,0,0,20,21
경기도연성,1490,2016,9,20,21,0,0,0,20,21
경기도연성,1490,2016,9,20,22,0,14,0,18,20
경기도연성,1490,2016,9,20,23,0,0,0,18,20
경기도연성,1490,2016,9,21,0,0,0,0,18,20
경기도연성,1490,2016,9,21,1,0,0,0,18,19
경기도연성,1490,2016,9,21,2,0,0,0,17,18
경기도연성,1490,2016,9,21,3,0,19,0,16,18
경기도연성,1490,2016,9,21,4,0,0,0,16,17
경기도연성,1490,2016,9,21,5,0,11,0,16,16
경기도연성,1490,2016,9,21,6,0,14,0,15,16
경기도연성,1490,2016,9,21,7,92,35,0,17,17
경기도연성,1490,2016,9,21,8,300,83,45,21,19
경기도연성,1490,2016,9,21,9,627,170,71,28,22
경기도연성,1490,2016,9,21,10,"1,149.00",201,163,34,25
경기도연성,1490,2016,9,21,11,"1,243.00",232,210,38,27
경기도연성,1490,2016,9,21,12,"1,044.00",198,196,42,29
경기도연성,1490,2016,9,21,13,"1,183.00",261,242,38,27
경기도연성,1490,2016,9,21,14,499,105,103,34,28
경기도연성,1490,2016,9,21,15,461,86,93,32,27
경기도연성,1490,2016,9,21,16,579,158,165,29,27
경기도연성,1490,2016,9,21,17,132,16,23,26,25
경기도연성,1490,2016,9,21,18,77,52,0,25,24
경기도연성,1490,2016,9,21,19,0,0,0,20,21
경기도연성,1490,2016,9,21,20,0,0,0,19,20
경기도연성,1490,2016,9,21,21,0,0,0,20,21
경기도연성,1490,2016,9,21,22,0,0,0,19,20
경기도연성,1490,2016,9,21,23,0,0,0,20,20
경기도연성,1490,2016,9,22,0,0,0,0,20,20
경기도연성,1490,2016,9,22,1,0,45,0,20,21
경기도연성,1490,2016,9,22,2,0,14,0,20,20
경기도연성,1490,2016,9,22,3,0,0,0,20,20
경기도연성,1490,2016,9,22,4,0,28,0,20,20
경기도연성,1490,2016,9,22,5,0,0,0,19,20
경기도연성,1490,2016,9,22,6,0,0,0,20,20
경기도연성,1490,2016,9,22,7,45,43,0,20,20
경기도연성,1490,2016,9,22,8,406,117,59,26,22
경기도연성,1490,2016,9,22,9,868,203,110,33,25
경기도연성,1490,2016,9,22,10,272,62,40,37,28
경기도연성,1490,2016,9,22,11,"1,210.00",258,215,49,33
경기도연성,1490,2016,9,22,12,284,50,47,33,26
경기도연성,1490,2016,9,22,13,237,50,43,30,27
경기도연성,1490,2016,9,22,14,954,191,203,38,28
경기도연성,1490,2016,9,22,15,314,64,50,35,29
경기도연성,1490,2016,9,22,16,374,115,98,31,29
경기도연성,1490,2016,9,22,17,117,33,50,30,29
경기도연성,1490,2016,9,22,18,24,74,0,25,27
경기도연성,1490,2016,9,22,19,0,11,0,21,22
경기도연성,1490,2016,9,22,20,0,0,0,20,22
경기도연성,1490,2016,9,22,21,0,0,0,20,21
경기도연성,1490,2016,9,22,22,0,11,0,18,20
경기도연성,1490,2016,9,22,23,0,0,0,18,19
경기도연성,1490,2016,9,23,0,0,0,0,18,20
경기도연성,1490,2016,9,23,1,0,0,0,18,20
경기도연성,1490,2016,9,23,2,0,0,0,17,19
경기도연성,1490,2016,9,23,3,0,26,0,17,18
경기도연성,1490,2016,9,23,4,0,0,0,17,18
경기도연성,1490,2016,9,23,5,0,0,0,16,18
경기도연성,1490,2016,9,23,6,0,0,0,16,17
경기도연성,1490,2016,9,23,7,74,28,14,18,18
경기도연성,1490,2016,9,23,8,311,95,47,26,22
경기도연성,1490,2016,9,23,9,802,191,105,39,28
경기도연성,1490,2016,9,23,10,"1,008.00",213,163,42,29
경기도연성,1490,2016,9,23,11,"1,151.00",220,203,49,33
경기도연성,1490,2016,9,23,12,"1,113.00",246,242,50,31
경기도연성,1490,2016,9,23,13,"1,094.00",232,225,44,31
경기도연성,1490,2016,9,23,14,869,203,177,43,31
경기도연성,1490,2016,9,23,15,589,127,153,39,30
경기도연성,1490,2016,9,23,16,281,50,64,33,29
경기도연성,1490,2016,9,23,17,160,43,43,29,27
경기도연성,1490,2016,9,23,18,25,26,0,24,25
경기도연성,1490,2016,9,23,19,0,0,0,21,23
경기도연성,1490,2016,9,23,20,0,0,0,21,22
경기도연성,1490,2016,9,23,21,0,0,0,20,21
경기도연성,1490,2016,9,23,22,0,11,0,20,21
경기도연성,1490,2016,9,23,23,0,0,0,19,20
경기도연성,1490,2016,9,24,0,0,14,0,19,20
경기도연성,1490,2016,9,24,1,0,0,0,18,19
경기도연성,1490,2016,9,24,2,0,11,0,18,19
경기도연성,1490,2016,9,24,3,0,0,0,18,19
경기도연성,1490,2016,9,24,4,0,11,0,17,19
경기도연성,1490,2016,9,24,5,0,0,0,17,18
경기도연성,1490,2016,9,24,6,0,0,0,17,19
경기도연성,1490,2016,9,24,7,88,86,0,18,18
경기도연성,1490,2016,9,24,8,193,107,11,26,22
경기도연성,1490,2016,9,24,9,699,112,83,34,26
경기도연성,1490,2016,9,24,10,913,175,141,41,28
경기도연성,1490,2016,9,24,11,"1,033.00",210,177,41,29
경기도연성,1490,2016,9,24,12,"1,032.00",194,186,49,34
경기도연성,1490,2016,9,24,13,950,206,184,43,31
경기도연성,1490,2016,9,24,14,539,131,88,35,29
경기도연성,1490,2016,9,24,15,613,119,139,39,30
경기도연성,1490,2016,9,24,16,273,139,59,31,27
경기도연성,1490,2016,9,24,17,121,35,21,27,26
경기도연성,1490,2016,9,24,18,23,31,0,24,24
경기도연성,1490,2016,9,24,19,0,0,0,21,23
경기도연성,1490,2016,9,24,20,0,0,0,20,22
경기도연성,1490,2016,9,24,21,0,0,0,20,21
경기도연성,1490,2016,9,24,22,0,0,0,20,21
경기도연성,1490,2016,9,24,23,0,11,0,19,20
경기도연성,1490,2016,9,25,0,0,23,0,19,20
경기도연성,1490,2016,9,25,1,0,0,0,19,20
경기도연성,1490,2016,9,25,2,0,16,0,20,20
경기도연성,1490,2016,9,25,3,0,35,0,19,20
경기도연성,1490,2016,9,25,4,0,0,0,18,19
경기도연성,1490,2016,9,25,5,0,0,0,19,19
경기도연성,1490,2016,9,25,6,0,21,0,19,19
경기도연성,1490,2016,9,25,7,24,21,0,20,20
경기도연성,1490,2016,9,25,8,127,74,11,23,22
경기도연성,1490,2016,9,25,9,469,143,79,31,25
경기도연성,1490,2016,9,25,10,409,79,76,34,27
경기도연성,1490,2016,9,25,11,509,103,105,33,28
경기도연성,1490,2016,9,25,12,777,191,175,41,32
경기도연성,1490,2016,9,25,13,917,198,222,47,34
경기도연성,1490,2016,9,25,14,903,203,172,44,31
경기도연성,1490,2016,9,25,15,536,139,127,40,32
경기도연성,1490,2016,9,25,16,370,127,100,36,32
경기도연성,1490,2016,9,25,17,160,40,50,29,28
경기도연성,1490,2016,9,25,18,12,0,0,25,25
경기도연성,1490,2016,9,25,19,0,0,0,23,24
경기도연성,1490,2016,9,25,20,0,0,0,23,24
경기도연성,1490,2016,9,25,21,0,0,0,22,23
경기도연성,1490,2016,9,25,22,0,0,0,22,22
경기도연성,1490,2016,9,25,23,0,16,0,20,22
경기도연성,1490,2016,9,26,0,0,0,0,21,21
경기도연성,1490,2016,9,26,1,0,0,0,20,21
경기도연성,1490,2016,9,26,2,0,0,0,21,21
경기도연성,1490,2016,9,26,3,0,11,0,21,21
경기도연성,1490,2016,9,26,4,0,0,0,20,21
경기도연성,1490,2016,9,26,5,0,0,0,20,21
경기도연성,1490,2016,9,26,6,0,26,0,20,20
경기도연성,1490,2016,9,26,7,0,0,0,21,21
경기도연성,1490,2016,9,26,8,90,19,0,23,22
경기도연성,1490,2016,9,26,9,206,40,35,26,24
경기도연성,1490,2016,9,26,10,430,95,59,36,28
경기도연성,1490,2016,9,26,11,467,88,83,39,29
경기도연성,1490,2016,9,26,12,223,67,43,29,27
경기도연성,1490,2016,9,26,13,372,91,83,30,27
경기도연성,1490,2016,9,26,14,352,40,71,35,28
경기도연성,1490,2016,9,26,15,687,129,158,39,31
경기도연성,1490,2016,9,26,16,300,64,88,34,30
경기도연성,1490,2016,9,26,17,133,38,50,30,29
경기도연성,1490,2016,9,26,18,15,33,0,27,27
경기도연성,1490,2016,9,26,19,0,0,0,23,24
경기도연성,1490,2016,9,26,20,0,0,0,23,24
경기도연성,1490,2016,9,26,21,0,0,0,23,24
경기도연성,1490,2016,9,26,22,0,0,0,24,24
경기도연성,1490,2016,9,26,23,0,0,0,23,24
경기도연성,1490,2016,9,27,0,0,0,0,23,23
경기도연성,1490,2016,9,27,1,0,0,0,24,24
경기도연성,1490,2016,9,27,2,0,0,0,23,23
경기도연성,1490,2016,9,27,3,0,0,0,23,23
경기도연성,1490,2016,9,27,4,0,0,0,23,23
경기도연성,1490,2016,9,27,5,0,0,0,23,23
경기도연성,1490,2016,9,27,6,0,0,0,23,23
경기도연성,1490,2016,9,27,7,0,35,0,23,23
경기도연성,1490,2016,9,27,8,57,23,0,24,24
경기도연성,1490,2016,9,27,9,67,16,0,24,24
경기도연성,1490,2016,9,27,10,114,43,31,25,24
경기도연성,1490,2016,9,27,11,216,55,71,29,26
경기도연성,1490,2016,9,27,12,156,107,47,23,22
경기도연성,1490,2016,9,27,13,117,35,28,22,21
경기도연성,1490,2016,9,27,14,104,47,28,21,21
경기도연성,1490,2016,9,27,15,172,98,50,22,21
경기도연성,1490,2016,9,27,16,49,59,0,22,21
경기도연성,1490,2016,9,27,17,30,50,0,22,22
경기도연성,1490,2016,9,27,18,0,0,0,21,21
경기도연성,1490,2016,9,27,19,0,0,0,21,21
경기도연성,1490,2016,9,27,20,0,14,0,21,21
경기도연성,1490,2016,9,27,21,0,14,0,20,21
경기도연성,1490,2016,9,27,22,0,35,0,21,20
경기도연성,1490,2016,9,27,23,0,26,0,21,20
경기도연성,1490,2016,9,28,0,0,0,0,21,21
경기도연성,1490,2016,9,28,1,0,0,0,20,20
경기도연성,1490,2016,9,28,2,0,0,0,20,21
경기도연성,1490,2016,9,28,3,0,0,0,20,20
경기도연성,1490,2016,9,28,4,0,21,0,20,20
경기도연성,1490,2016,9,28,5,0,0,0,20,20
경기도연성,1490,2016,9,28,6,0,0,0,20,20
경기도연성,1490,2016,9,28,7,0,0,0,20,20
경기도연성,1490,2016,9,28,8,60,26,16,21,21
경기도연성,1490,2016,9,28,9,54,11,16,22,21
경기도연성,1490,2016,9,28,10,143,69,47,26,23
경기도연성,1490,2016,9,28,11,175,57,67,25,23
경기도연성,1490,2016,9,28,12,367,93,151,28,24
경기도연성,1490,2016,9,28,13,258,47,50,29,25
경기도연성,1490,2016,9,28,14,244,38,40,26,23
경기도연성,1490,2016,9,28,15,229,47,23,27,24
경기도연성,1490,2016,9,28,16,179,33,28,27,24
경기도연성,1490,2016,9,28,17,87,16,0,25,23
경기도연성,1490,2016,9,28,18,0,14,0,22,22
경기도연성,1490,2016,9,28,19,0,0,0,21,21
경기도연성,1490,2016,9,28,20,0,0,0,21,21
경기도연성,1490,2016,9,28,21,0,23,0,21,21
경기도연성,1490,2016,9,28,22,0,0,0,21,21
경기도연성,1490,2016,9,28,23,0,21,0,20,20
경기도연성,1490,2016,9,29,0,0,0,0,20,20
경기도연성,1490,2016,9,29,1,0,28,0,20,20
경기도연성,1490,2016,9,29,2,0,0,0,20,20
경기도연성,1490,2016,9,29,3,0,0,0,20,20
경기도연성,1490,2016,9,29,4,0,0,0,19,19
경기도연성,1490,2016,9,29,5,0,0,0,20,20
경기도연성,1490,2016,9,29,6,0,31,0,20,20
경기도연성,1490,2016,9,29,7,17,21,0,21,21
경기도연성,1490,2016,9,29,8,120,35,14,22,21
경기도연성,1490,2016,9,29,9,279,110,47,24,22
경기도연성,1490,2016,9,29,10,327,52,45,26,23
경기도연성,1490,2016,9,29,11,"1,296.00",210,208,34,25
경기도연성,1490,2016,9,29,12,591,100,105,30,25
경기도연성,1490,2016,9,29,13,"1,190.00",215,251,38,27
경기도연성,1490,2016,9,29,14,0,0,0,0,0
경기도연성,1490,2016,9,29,15,356,95,81,29,26
경기도연성,1490,2016,9,29,16,263,62,23,29,25
경기도연성,1490,2016,9,29,17,114,64,35,26,25
경기도연성,1490,2016,9,29,18,0,11,0,22,22
경기도연성,1490,2016,9,29,19,0,0,0,21,21
경기도연성,1490,2016,9,29,20,0,0,0,20,21
경기도연성,1490,2016,9,29,21,0,0,0,20,21
경기도연성,1490,2016,9,29,22,0,0,0,20,20
경기도연성,1490,2016,9,29,23,0,0,0,20,20
경기도연성,1490,2016,9,30,0,0,19,0,20,20
경기도연성,1490,2016,9,30,1,0,0,0,19,20
경기도연성,1490,2016,9,30,2,0,0,0,19,20
경기도연성,1490,2016,9,30,3,0,0,0,20,20
경기도연성,1490,2016,9,30,4,0,0,0,20,20
경기도연성,1490,2016,9,30,5,0,26,0,19,19
경기도연성,1490,2016,9,30,6,0,0,0,19,20
경기도연성,1490,2016,9,30,7,11,0,0,20,20
경기도연성,1490,2016,9,30,8,124,86,11,22,21
경기도연성,1490,2016,9,30,9,281,59,50,25,22
경기도연성,1490,2016,9,30,10,423,74,79,28,24
경기도연성,1490,2016,9,30,11,458,117,86,31,26
경기도연성,1490,2016,9,30,12,447,98,93,31,27
